lon,lat,radar_freeboard_20_ku,radar_freeboard_smoothed_20_ku
240.593577,74.357978,,-0.9852
240.587323,74.355523,,-0.9852
240.581069,74.353067,,-0.9852
240.574818,74.350611,,-0.9852
240.568570,74.348155,,-0.9852
240.562323,74.345699,,-0.9852
240.556078,74.343243,,-0.9852
240.549835,74.340787,,-0.9852
240.543595,74.338331,,-0.9852
240.537354,74.335873,,-0.9852
240.531117,74.333416,,-0.9852
240.524881,74.330959,,-0.9852
240.518647,74.328502,,-0.9852
240.512415,74.326045,,-0.9852
240.506185,74.323587,,-0.9852
240.499955,74.321129,,-0.9852
240.493729,74.318671,,-0.9852
240.487504,74.316213,,-0.9852
240.481281,74.313755,,-0.9852
240.475060,74.311296,,-0.9852
240.468843,74.308838,,-0.9852
240.462624,74.306379,,-0.9852
240.456408,74.303920,,-0.9852
240.450195,74.301461,,-0.9852
240.443983,74.299002,,-0.9852
240.437773,74.296543,,-0.9852
240.431565,74.294083,,-0.9852
240.425358,74.291623,,-0.9852
240.419154,74.289164,,-0.9852
240.412951,74.286704,,-0.9852
240.406750,74.284243,,-0.9852
240.400551,74.281783,,-0.9852
240.394354,74.279322,,-0.9852
240.388158,74.276862,,-0.9852
240.381965,74.274401,,-0.9852
240.375771,74.271939,,-0.9852
240.369583,74.269479,,-0.9852
240.363395,74.267017,,-0.9852
240.357209,74.264556,,-0.9852
240.351024,74.262094,,-0.9852
240.344842,74.259632,,-0.9852
240.338661,74.257170,,-0.9852
240.332482,74.254708,,-0.9852
240.326305,74.252246,,-0.9852
